# length                 R                      Z                      theta_geo              Phi                    T_e                    Te_float               Phi_float              Phi_error              Phi_Te_ratio           vparB_norm             vExB_norm              vflow_norm             partF_vpar             partF_ExB              
# time step #000500,  t_now =   1.411010E+02
  0.000000000000000E+00  1.813740363866751E+00 -7.273299841244658E-01  4.939575656359708E+00  1.235570898917704E+01  4.118569663059024E+00  4.118569663059024E+00  1.235570898917708E+01 -3.197442310920451E-14  2.999999999999992E+00  4.335651230645717E+02  1.870268514703129E+01  4.522678082116030E+02  4.126963574136259E+20  1.780246985614707E+19
  0.000000000000000E+00  1.815955889041978E+00 -7.246316520222637E-01  4.943370658355906E+00  1.225062951867843E+01  4.083543172892818E+00  4.083543172892818E+00  1.225062951867846E+01 -2.664535259100376E-14  2.999999999999993E+00  4.308756511327225E+02  1.805411003257236E+01  4.489297611652948E+02  4.101398668417674E+20  1.718526044634853E+19
  0.000000000000000E+00  1.818171414217206E+00 -7.219333199200616E-01  4.947187792849279E+00  1.214932646815417E+01  4.049775489384730E+00  4.049775489384730E+00  1.214932646815419E+01 -2.131628207280301E-14  2.999999999999995E+00  4.283681918456183E+02  1.742507825368097E+01  4.457932700992993E+02  4.077554910729874E+20  1.658659880814770E+19
  0.000000000000000E+00  1.820464505676177E+00 -7.191405183007392E-01  4.951161962186508E+00  1.204829217696190E+01  4.016097392320633E+00  4.016097392320633E+00  1.204829217696190E+01 -1.776356839400250E-15  3.000000000000000E+00  4.259439028591221E+02  1.680605161036177E+01  4.427499544694838E+02  4.054465380998420E+20  1.599730715432291E+19
  0.000000000000000E+00  1.822757597135147E+00 -7.163477166814171E-01  4.955160017688374E+00  1.195096864979164E+01  3.983656216597200E+00  3.983656216597200E+00  1.195096864979160E+01  3.552713678800501E-14  3.000000000000009E+00  4.236791019141523E+02  1.620955452289431E+01  4.398886564370467E+02  4.032833505854244E+20  1.542923271399518E+19
  0.000000000000000E+00  1.825050688594117E+00 -7.135549150620947E-01  4.959182046380741E+00  1.185721361464713E+01  3.952404538215683E+00  3.952404538215683E+00  1.185721361464705E+01  7.460698725481052E-14  3.000000000000019E+00  4.216140426763049E+02  1.563567811470604E+01  4.372497207910109E+02  4.013039758134272E+20  1.488247343978508E+19
  0.000000000000000E+00  1.827343780053088E+00 -7.107621134427724E-01  4.963228133233760E+00  1.176688479953211E+01  3.922294933177338E+00  3.922294933177338E+00  1.176688479953201E+01  9.059419880941277E-14  3.000000000000024E+00  4.197888089592610E+02  1.508451350922601E+01  4.348733224684869E+02  3.995462844713990E+20  1.435712719596290E+19
  0.000000000000000E+00  1.829721161894745E+00 -7.078666528927131E-01  4.967448437218664E+00  1.167669602718927E+01  3.892232009063065E+00  3.892232009063065E+00  1.167669602718920E+01  7.105427357601002E-14  3.000000000000018E+00  4.181065554143416E+02  1.453715122108099E+01  4.326437066354226E+02  3.979191303700977E+20  1.383525442747155E+19
  0.000000000000000E+00  1.832098543736401E+00 -7.049711923426539E-01  4.971694779382689E+00  1.158990893073278E+01  3.863302976910918E+00  3.863302976910918E+00  1.158990893073276E+01  2.309263891220326E-14  3.000000000000006E+00  4.165870600239365E+02  1.400442311846546E+01  4.305914831424020E+02  3.964459096473856E+20  1.332733729647750E+19
  0.000000000000000E+00  1.834475925578058E+00 -7.020757317925947E-01  4.975967246887686E+00  1.150642560831591E+01  3.835475202771979E+00  3.835475202771979E+00  1.150642560831594E+01 -3.019806626980426E-14  2.999999999999992E+00  4.152550240932959E+02  1.348639190628398E+01  4.287414159995799E+02  3.951524863348971E+20  1.283351430868573E+19
  0.000000000000000E+00  1.836853307419715E+00 -6.991802712425355E-01  4.980265924156151E+00  1.142614815809192E+01  3.808716052697332E+00  3.808716052697332E+00  1.142614815809200E+01 -7.638334409421077E-14  2.999999999999980E+00  4.141351928454872E+02  1.298312028944069E+01  4.271183131349278E+02  3.940647308944061E+20  1.235391217992185E+19
  0.000000000000000E+00  1.839321139245023E+00 -6.961746498614186E-01  4.984755960972772E+00  1.134610342131215E+01  3.782034473770739E+00  3.782034473770739E+00  1.134610342131222E+01 -7.283063041541027E-14  2.999999999999981E+00  4.131532849216690E+02  1.247543093335263E+01  4.256287158550216E+02  3.931132844465861E+20  1.187031014415535E+19
  0.000000000000000E+00  1.841788971070332E+00 -6.931690284803019E-01  4.989274415652318E+00  1.126931795335753E+01  3.756439317785849E+00  3.756439317785849E+00  1.126931795335755E+01 -1.953992523340276E-14  2.999999999999995E+00  4.123154532465646E+02  1.197936904680879E+01  4.242948222933734E+02  3.923039674122031E+20  1.139795747928879E+19
  0.000000000000000E+00  1.844256802895641E+00 -6.901634070991852E-01  4.993821372581841E+00  1.119570993577575E+01  3.731903311925234E+00  3.731903311925234E+00  1.119570993577570E+01  4.263256414560601E-14  3.000000000000012E+00  4.116596828895598E+02  1.149498703350143E+01  4.231546699230612E+02  3.916709782177561E+20  1.093683205605489E+19
  0.000000000000000E+00  1.846724634720950E+00 -6.871577857180685E-01  4.998396912502119E+00  1.112519755011449E+01  3.708399183371473E+00  3.708399183371473E+00  1.112519755011442E+01  7.105427357601002E-14  3.000000000000020E+00  4.112241832816960E+02  1.102233729712243E+01  4.222465205788184E+02  3.912487463989257E+20  1.048692130766821E+19
  0.000000000000000E+00  1.849288244979597E+00 -6.840355138812201E-01  5.003180383646932E+00  1.105512672206783E+01  3.685042240689204E+00  3.685042240689204E+00  1.105512672206762E+01  2.167155344068306E-13  3.000000000000059E+00  4.109716035063042E+02  1.054779238888873E+01  4.215193958951930E+02  3.909984962285038E+20  1.003517257007438E+19
  0.000000000000000E+00  1.851851855238244E+00 -6.809132420443716E-01  5.007994864360858E+00  1.098818670233425E+01  3.662728900777905E+00  3.662728900777905E+00  1.098818670233372E+01  5.382361223382759E-13  3.000000000000147E+00  4.108835315201353E+02  1.008726656796951E+01  4.209707980881048E+02  3.908997484501303E+20  9.596661003619367E+18
  0.000000000000000E+00  1.854415465496891E+00 -6.777909702075232E-01  5.012840431792569E+00  1.092427778205260E+01  3.641425927350580E+00  3.641425927350580E+00  1.092427778205174E+01  8.579803534303210E-13  3.000000000000236E+00  4.110029428184959E+02  9.640823696639135E+00  4.206437665151350E+02  3.909909567081068E+20  9.171406060388648E+18
  0.000000000000000E+00  1.856979075755538E+00 -6.746686983706748E-01  5.017717158251045E+00  1.086330025236172E+01  3.621100084120236E+00  3.621100084120236E+00  1.086330025236071E+01  1.005417971100542E-12  3.000000000000278E+00  4.113733981401197E+02  9.208527637172292E+00  4.205819257772920E+02  3.913111001432082E+20  8.759436309427227E+18
  0.000000000000000E+00  1.859641461072044E+00 -6.714260919389442E-01  5.022814853747442E+00  1.080297215444024E+01  3.600990718146458E+00  3.600990718146458E+00  1.080297215443937E+01  8.615330671091215E-13  3.000000000000239E+00  4.119494783303926E+02  8.773592152650760E+00  4.207230704830434E+02  3.918127600823600E+20  8.344725598632736E+18
  0.000000000000000E+00  1.862303821890504E+00 -6.681834653927995E-01  5.027946273478729E+00  1.074559496803784E+01  3.581864989345762E+00  3.581864989345762E+00  1.074559496803729E+01  5.524469770534779E-13  3.000000000000155E+00  4.127321441693487E+02  8.353574247645451E+00  4.210857184169942E+02  3.924964352347021E+20  7.944009595540348E+18
  0.000000000000000E+00  1.864966172210711E+00 -6.649408302269462E-01  5.033111495249829E+00  1.069106020763936E+01  3.563686735879703E+00  3.563686735879703E+00  1.069106020763911E+01  2.469136006766348E-13  3.000000000000069E+00  4.137616993608775E+02  7.948543482035817E+00  4.217102428429133E+02  3.933992186939266E+20  7.557371309180332E+18
  0.000000000000000E+00  1.867628526032458E+00 -6.616981979360896E-01  5.038310590223659E+00  1.063925938772961E+01  3.546419795909836E+00  3.546419795909836E+00  1.063925938772951E+01  1.048050535246148E-13  3.000000000000029E+00  4.150793621435988E+02  7.558569401853246E+00  4.226379315454520E+02  3.945589815391155E+20  7.184894545675331E+18
  0.000000000000000E+00  1.870390157449916E+00 -6.583346633824608E-01  5.043739391392192E+00  1.058829388026415E+01  3.529431293421510E+00  3.529431293421510E+00  1.058829388026453E+01 -3.765876499528531E-13  2.999999999999893E+00  4.166707731698103E+02  7.171889410255214E+00  4.238426625800655E+02  3.959570996617460E+20  6.815358102455933E+18
  0.000000000000000E+00  1.873151788867373E+00 -6.549711288288320E-01  5.049204737739469E+00  1.054001633187918E+01  3.513338777293540E+00  3.513338777293540E+00  1.054001633188062E+01 -1.442401753593003E-12  2.999999999999589E+00  4.184589777228595E+02  6.802451886439516E+00  4.252614296092989E+02  3.975253131628952E+20  6.462155098565769E+18
  0.000000000000000E+00  1.875913420284831E+00 -6.516075942752031E-01  5.054706669726748E+00  1.049429955722156E+01  3.498099852408021E+00  3.498099852408021E+00  1.049429955722407E+01 -2.504663143554353E-12  2.999999999999284E+00  4.204899764059752E+02  6.450338289744110E+00  4.269403146957193E+02  3.993093360398537E+20  6.125426155755481E+18
  0.000000000000000E+00  1.878675051702288E+00 -6.482440597215743E-01  5.060245219499038E+00  1.045101637093816E+01  3.483672123647048E+00  3.483672123647048E+00  1.045101637094114E+01 -2.986055847031821E-12  2.999999999999142E+00  4.228111665177617E+02  6.115630079506847E+00  4.289267965972686E+02  4.013561447212810E+20  5.805300109426642E+18
  0.000000000000000E+00  1.881532189925450E+00 -6.447641924665639E-01  5.066013880984196E+00  1.040865858321832E+01  3.469552861073604E+00  3.469552861073604E+00  1.040865858322081E+01 -2.488675931999751E-12  2.999999999999282E+00  4.254585155727800E+02  5.789463780789839E+00  4.312479793535698E+02  4.036979025193649E+20  5.493354344712568E+18
  0.000000000000000E+00  1.884389326773027E+00 -6.412843240820749E-01  5.071821777055115E+00  1.036860112226423E+01  3.456200374088539E+00  3.456200374088539E+00  1.036860112226562E+01 -1.387334691571596E-12  2.999999999999599E+00  4.283254316908079E+02  5.486432075395665E+00  4.338118637662035E+02  4.062421381916780E+20  5.203566569824979E+18
  0.000000000000000E+00  1.887246474886929E+00 -6.378044649479274E-01  5.077668925729161E+00  1.033067245119528E+01  3.443557483731856E+00  3.443557483731856E+00  1.033067245119557E+01 -2.895461648222408E-13  2.999999999999916E+00  4.314620845518527E+02  5.206644864018016E+00  4.366687294158708E+02  4.090375686957685E+20  4.936038258036768E+18
  0.000000000000000E+00  1.890103646909060E+00 -6.343246254439414E-01  5.083555334029468E+00  1.029470103313089E+01  3.431567011043559E+00  3.431567011043559E+00  1.029470103313068E+01  2.096101070492296E-13  3.000000000000061E+00  4.349206090865334E+02  4.950212039997754E+00  4.398708211265311E+02  4.121347242195709E+20  4.690865944977460E+18
  0.000000000000000E+00  1.893048043378753E+00 -6.307385865197992E-01  5.089662459898418E+00  1.025949176369715E+01  3.419830587898971E+00  3.419830587898971E+00  1.025949176369691E+01  2.415845301584341E-13  3.000000000000071E+00  4.387261884281443E+02  4.712025683253714E+00  4.434382141113981E+02  4.155518658074897E+20  4.463127837032672E+18
  0.000000000000000E+00  1.895992439848446E+00 -6.271525475956566E-01  5.095811207205630E+00  1.022598515028820E+01  3.408661716762631E+00  3.408661716762631E+00  1.022598515028789E+01  3.073097332162433E-13  3.000000000000090E+00  4.427686930090390E+02  4.497483189763868E+00  4.472661761988028E+02  4.191858994452974E+20  4.257937758265996E+18
  0.000000000000000E+00  1.898936836318139E+00 -6.235665086715144E-01  5.102001533207481E+00  1.019400364459187E+01  3.398001214863834E+00  3.398001214863834E+00  1.019400364459150E+01  3.694822225952521E-13  3.000000000000109E+00  4.471058351449896E+02  4.306698276994118E+00  4.514125334219838E+02  4.230860729998516E+20  4.075330533357472E+18
  0.000000000000000E+00  1.901881232787832E+00 -6.199804697473721E-01  5.108233381834543E+00  1.016336969829601E+01  3.387789899431869E+00  3.387789899431869E+00  1.016336969829561E+01  3.996802888650564E-13  3.000000000000118E+00  4.517980815351142E+02  4.139784662410923E+00  4.559378661975252E+02  4.273039129767623E+20  3.915346827323541E+18
  0.000000000000000E+00  1.904899910079525E+00 -6.163039627352034E-01  5.114665480710291E+00  1.013320754474106E+01  3.377735848246892E+00  3.377735848246892E+00  1.013320754474068E+01  3.819167204710538E-13  3.000000000000113E+00  4.569085195545083E+02  3.984292116289289E+00  4.608928116707976E+02  4.318854740252502E+20  3.766088430516526E+18
  0.000000000000000E+00  1.907918587371216E+00 -6.126274557230349E-01  5.121141059947647E+00  1.010416998499467E+01  3.368056661664775E+00  3.368056661664775E+00  1.010416998499432E+01  3.428368700042483E-13  3.000000000000102E+00  4.622285428094818E+02  3.849426386142970E+00  4.660779691956247E+02  4.366338455341275E+20  3.636274462555033E+18
  0.000000000000000E+00  1.910937264662908E+00 -6.089509487108662E-01  5.127660013339661E+00  1.007610035050380E+01  3.358700116834496E+00  3.358700116834496E+00  1.007610035050349E+01  3.108624468950438E-13  3.000000000000093E+00  4.677921134719568E+02  3.735287816214388E+00  4.715274012881712E+02  4.415785594133368E+20  3.525974391992434E+18
  0.000000000000000E+00  1.913955941954600E+00 -6.052744416986976E-01  5.134222218506752E+00  1.004884197271542E+01  3.349613990905036E+00  3.349613990905036E+00  1.004884197271511E+01  3.073097332162433E-13  3.000000000000092E+00  4.736350687767452E+02  3.641976750745878E+00  4.772770455274911E+02  4.467506861812148E+20  3.435251567528434E+18
  0.000000000000000E+00  1.917031671397666E+00 -6.015284669357089E-01  5.140952778237856E+00  1.002173048322746E+01  3.340576827742365E+00  3.340576827742365E+00  1.002173048322710E+01  3.641531520770513E-13  3.000000000000109E+00  4.798306449753194E+02  3.573796844069458E+00  4.834044418193889E+02  4.522100594166415E+20  3.368077675161372E+18
  0.000000000000000E+00  1.920107416870052E+00 -5.977825053340129E-01  5.147727944439177E+00  9.995032984907091E+00  3.331677661635544E+00  3.331677661635544E+00  9.995032984906633E+00  4.583000645652646E-13  3.000000000000138E+00  4.862091336463063E+02  3.543327861848526E+00  4.897524615081548E+02  4.578053916959808E+20  3.336330988962633E+18
  0.000000000000000E+00  1.923183177113276E+00 -5.940365558604344E-01  5.154547532032904E+00  9.968464752405756E+00  3.322821584135068E+00  3.322821584135068E+00  9.968464752405204E+00  5.524469770534779E-13  3.000000000000166E+00  4.928383167639815E+02  3.550752165330194E+00  4.963890689293117E+02  4.636044313267920E+20  3.340130794210573E+18
  0.000000000000000E+00  1.926258950868854E+00 -5.902906174817976E-01  5.161411337034269E+00  9.941741060374891E+00  3.313913686791433E+00  3.313913686791433E+00  9.941741060374298E+00  5.933031843596837E-13  3.000000000000179E+00  4.997901417183745E+02  3.596252117558569E+00  5.033863938359331E+02  4.696788300574749E+20  3.379585442320314E+18
  0.000000000000000E+00  1.929372281174279E+00 -5.864989526267905E-01  5.168403734791210E+00  9.914229987806637E+00  3.304743329268721E+00  3.304743329268721E+00  9.914229987806166E+00  4.707345624410664E-13  3.000000000000143E+00  5.070621957113812E+02  3.685615245479695E+00  5.107478109568609E+02  4.760287160775583E+20  3.460046337708458E+18
  0.000000000000000E+00  1.932485611479704E+00 -5.827072877717836E-01  5.175440946199213E+00  9.885911279546209E+00  3.295303759848653E+00  3.295303759848653E+00  9.885911279545962E+00  2.469136006766348E-13  3.000000000000075E+00  5.144968512736011E+02  3.821936445644650E+00  5.183187877192457E+02  4.825197155107758E+20  3.584394504820843E+18
  0.000000000000000E+00  1.935598941785129E+00 -5.789156229167765E-01  5.182522699774120E+00  9.856432629236394E+00  3.285477543078759E+00  3.285477543078759E+00  9.856432629236279E+00  1.154631945610163E-13  3.000000000000035E+00  5.221561104516097E+02  4.005441370189404E+00  5.261615518217991E+02  4.892139145210933E+20  3.752742930462530E+18
  0.000000000000000E+00  1.938712272090554E+00 -5.751239580617694E-01  5.189648702715334E+00  9.825441730519994E+00  3.275147243506566E+00  3.275147243506566E+00  9.825441730519701E+00  2.930988785010413E-13  3.000000000000090E+00  5.301061708165902E+02  4.236355671249736E+00  5.343425264878399E+02  4.961773627310416E+20  3.965212820128904E+18
  0.000000000000000E+00  1.941843100531365E+00 -5.713110201727699E-01  5.196859034107410E+00  9.792360795082777E+00  3.264120265027432E+00  3.264120265027431E+00  9.792360795082296E+00  4.813927034774679E-13  3.000000000000147E+00  5.383564292181587E+02  4.526909971879163E+00  5.428833391900379E+02  5.034174995484504E+20  4.233116899957857E+18
  0.000000000000000E+00  1.944973940153357E+00 -5.674980914642939E-01  5.204113461355243E+00  9.756935245631933E+00  3.252311748543848E+00  3.252311748543848E+00  9.756935245631544E+00  3.890221478286549E-13  3.000000000000120E+00  5.466948152343998E+02  4.871989243123119E+00  5.515668044775230E+02  5.107379866289761E+20  4.551552177870661E+18
  0.000000000000000E+00  1.948104752395222E+00 -5.636851402746962E-01  5.211411589198875E+00  9.718760886468830E+00  3.239586962156201E+00  3.239586962156201E+00  9.718760886468605E+00  2.238209617644316E-13  3.000000000000069E+00  5.551755090614389E+02  5.271852276025749E+00  5.604473613374646E+02  5.181907975875959E+20  4.920651741817823E+18
  0.000000000000000E+00  1.951235498695655E+00 -5.598721349423308E-01  5.218753001153825E+00  9.677433521894853E+00  3.225811173964880E+00  3.225811173964880E+00  9.677433521894642E+00  2.113864638886298E-13  3.000000000000066E+00  5.638566478809109E+02  5.726757826381651E+00  5.695834057072926E+02  5.258314952213520E+20  5.340558884840613E+18
  0.000000000000000E+00  1.954364966251290E+00 -5.560605936224803E-01  5.226134387037591E+00  9.632543654116871E+00  3.210847884705531E+00  3.210847884705531E+00  9.632543654116596E+00  2.753353101070388E-13  3.000000000000086E+00  5.727767780044564E+02  6.243848918971288E+00  5.790206269234278E+02  5.336979768341852E+20  5.817850275500107E+18
  0.000000000000000E+00  1.957494433806924E+00 -5.522490523026296E-01  5.233558230864171E+00  9.583625168050803E+00  3.194541722683518E+00  3.194541722683518E+00  9.583625168050554E+00  2.486899575160351E-13  3.000000000000078E+00  5.817326073444707E+02  6.821093845549556E+00  5.885537011900203E+02  5.416015233801011E+20  6.350537637441900E+18
  0.000000000000000E+00  1.960623901362559E+00 -5.484375109827792E-01  5.241024074695234E+00  9.530239789943915E+00  3.176746596647908E+00  3.176746596647908E+00  9.530239789943725E+00  1.900701818158268E-13  3.000000000000060E+00  5.907751435963776E+02  7.458773310528080E+00  5.982339169069057E+02  5.495897419569733E+20  6.938791084022548E+18
  0.000000000000000E+00  1.963753368918193E+00 -5.446259696629285E-01  5.248531436670794E+00  9.471949246043476E+00  3.157316415347773E+00  3.157316415347773E+00  9.471949246043319E+00  1.563194018672220E-13  3.000000000000049E+00  5.999594393096207E+02  8.157168018318798E+00  6.081166073279395E+02  5.577138273848465E+20  7.582788265408142E+18
  0.000000000000000E+00  1.966866037449886E+00 -5.408348887481627E-01  5.256039182509646E+00  9.408660453686322E+00  3.136220151228707E+00  3.136220151228707E+00  9.408660453686121E+00  2.007283228522283E-13  3.000000000000064E+00  6.091107357655646E+02  8.920353485422787E+00  6.180310892509874E+02  5.658142855615800E+20  8.286282178178259E+18
  0.000000000000000E+00  1.969978705981579E+00 -5.370438078333967E-01  5.263586979808007E+00  9.339484589214294E+00  3.113161529738004E+00  3.113161529738004E+00  9.339484589214011E+00  2.824407374646398E-13  3.000000000000091E+00  6.181493610175753E+02  9.773918616346279E+00  6.279232796339217E+02  5.738184481637080E+20  9.072976802366602E+18
  0.000000000000000E+00  1.973091374513271E+00 -5.332527269186307E-01  5.271174283105960E+00  9.263770329807183E+00  3.087923443268958E+00  3.087923443268958E+00  9.263770329806874E+00  3.090860900556436E-13  3.000000000000100E+00  6.271396016663933E+02  1.071828056860338E+01  6.378578822349966E+02  5.817902416497795E+20  9.943226397294270E+18
  0.000000000000000E+00  1.976204043044964E+00 -5.294616460038648E-01  5.278800523027670E+00  9.180866352644792E+00  3.060288784214863E+00  3.060288784214863E+00  9.180866352644589E+00  2.025046796916286E-13  3.000000000000066E+00  6.361510884965004E+02  1.175385649970809E+01  6.479049449962085E+02  5.897985612171077E+20  1.089742323425785E+19
  0.000000000000000E+00  1.979287863735024E+00 -5.257057060529107E-01  5.286393892539635E+00  9.091037050929495E+00  3.030345683643123E+00  3.030345683643123E+00  9.091037050929371E+00  1.243449787580175E-13  3.000000000000041E+00  6.450208592241901E+02  1.296520422142518E+01  6.579860634456153E+02  5.976989020499594E+20  1.201401197679082E+19
  0.000000000000000E+00  1.982371689666312E+00 -5.219497704052750E-01  5.294024300880736E+00  8.989884697777898E+00  2.996628232592559E+00  2.996628232592559E+00  8.989884697777677E+00  2.202682480856311E-13  3.000000000000074E+00  6.537496029830718E+02  1.489847785735357E+01  6.686480808404253E+02  6.054917170292169E+20  1.379871574347154E+19
  0.000000000000000E+00  1.985455520348162E+00 -5.181938386581111E-01  5.301691124174749E+00  8.872176042080753E+00  2.957392014026796E+00  2.957392014026795E+00  8.872176042080387E+00  3.659295089164516E-13  3.000000000000123E+00  6.624364908608419E+02  1.755702920586485E+01  6.799935200667068E+02  6.132724332981128E+20  1.625399894346800E+19
  0.000000000000000E+00  1.988539355289910E+00 -5.144379104085708E-01  5.309393715484198E+00  8.732677832728818E+00  2.910892610909459E+00  2.910892610909459E+00  8.732677832728378E+00  4.405364961712621E-13  3.000000000000151E+00  6.711886231301822E+02  2.094421007341463E+01  6.921328332035969E+02  6.211437472984617E+20  1.938257694019895E+19
  0.000000000000000E+00  1.991510611624051E+00 -5.107761292024088E-01  5.316888849791879E+00  8.581783509075304E+00  2.860594503025020E+00  2.860594503025020E+00  8.581783509075061E+00  2.433608869978343E-13  3.000000000000085E+00  6.295014837991347E+02  2.178399423617893E+01  6.512854780353136E+02  5.824090940200860E+20  2.015435495189405E+19
  0.000000000000000E+00  1.994440363255261E+00 -5.070806852878148E-01  5.324392661959117E+00  8.427726115414522E+00  2.809242038471566E+00  2.809242038471566E+00  8.427726115414700E+00 -1.776356839400250E-13  2.999999999999937E+00  5.890861154542572E+02  2.190393029796485E+01  6.109900457522220E+02  5.449327868018768E+20  2.026218148085159E+19
  0.000000000000000E+00  1.997329363265391E+00 -5.033532547526921E-01  5.331905689683908E+00  8.275585362041287E+00  2.758528454013962E+00  2.758528454013962E+00  8.275585362041888E+00 -6.021849685566849E-13  2.999999999999782E+00  5.500642665351317E+02  2.130117777760758E+01  5.713654443127392E+02  5.088029710005575E+20  1.970333867954605E+19
  0.000000000000000E+00  2.000178364736292E+00 -4.995955136849433E-01  5.339428391056351E+00  8.130440959250420E+00  2.710146986417071E+00  2.710146986417071E+00  8.130440959251214E+00 -7.940315072119120E-13  2.999999999999707E+00  5.125278564744834E+02  1.997270194376849E+01  5.325005584182519E+02  4.740841065945362E+20  1.847458716180405E+19
  0.000000000000000E+00  2.002874245748877E+00 -4.959625251088500E-01  5.346655236775881E+00  8.004552111855649E+00  2.668184037285425E+00  2.668184037285425E+00  8.004552111856274E+00 -6.252776074688882E-13  2.999999999999766E+00  4.778182326644594E+02  1.766109607488124E+01  4.954793287393406E+02  4.419988595664262E+20  1.633714201373384E+19
  0.000000000000000E+00  2.005539956550776E+00 -4.923071992895895E-01  5.353896184791196E+00  7.891163506720002E+00  2.630387835573423E+00  2.630387835573423E+00  7.891163506720270E+00 -2.682298827494378E-13  2.999999999999898E+00  4.557609335962146E+02  1.629693628393949E+01  4.720578698801540E+02  4.216239913346420E+20  1.507627972486229E+19
  0.000000000000000E+00  2.008185842035437E+00 -4.886373384277236E-01  5.361157819391254E+00  7.783875067457791E+00  2.594625022485909E+00  2.594625022485909E+00  7.783875067457729E+00  6.128431095930864E-14  3.000000000000024E+00  4.461954903298506E+02  1.588515447992554E+01  4.620806448097761E+02  4.128033687127316E+20  1.469635042027834E+19
  0.000000000000000E+00  2.010822247096304E+00 -4.849607447238141E-01  5.368446174556806E+00  7.676286717683325E+00  2.558762239227727E+00  2.558762239227727E+00  7.676286717683180E+00  1.456612608308205E-13  3.000000000000056E+00  4.489434973373055E+02  1.643012856706926E+01  4.653736259043748E+02  4.153654803498752E+20  1.520126315437745E+19
  0.000000000000000E+00  2.013381601436123E+00 -4.813785848392633E-01  5.375565823994060E+00  7.564906516586067E+00  2.521635505528654E+00  2.521635505528654E+00  7.564906516585962E+00  1.048050535246148E-13  3.000000000000042E+00  4.431263912800402E+02  1.759302804823899E+01  4.607194193282791E+02  4.099960550560505E+20  1.627768564050619E+19
  0.000000000000000E+00  2.015925930888888E+00 -4.777856374911901E-01  5.382706959068683E+00  7.450592020118659E+00  2.483530673372830E+00  2.483530673372830E+00  7.450592020118491E+00  1.678657213233237E-13  3.000000000000068E+00  4.280404308549807E+02  1.737520431989182E+01  4.454156351748725E+02  3.960540332495334E+20  1.607679848299031E+19
  0.000000000000000E+00  2.018447415597831E+00 -4.741767537331750E-01  5.389864769334074E+00  7.342330092445170E+00  2.447443364148295E+00  2.447443364148295E+00  7.342330092444886E+00  2.842170943040401E-13  3.000000000000116E+00  4.039427142650222E+02  1.577075963885615E+01  4.197134739038784E+02  3.737795263615475E+20  1.459312635183701E+19
  0.000000000000000E+00  2.020938235706184E+00 -4.705467846187982E-01  5.397034836311009E+00  7.249107597729671E+00  2.416369199243088E+00  2.416369199243088E+00  7.249107597729265E+00  4.058975378029572E-13  3.000000000000168E+00  3.710753542010675E+02  1.277364651077663E+01  3.838490007118441E+02  3.433971407972016E+20  1.182087045042084E+19
  0.000000000000000E+00  2.023353507477709E+00 -4.670074646591279E-01  5.404037437204833E+00  7.156852918302348E+00  2.385617639433968E+00  2.385617639433968E+00  7.156852918301904E+00  4.440892098500626E-13  3.000000000000186E+00  3.953133344692061E+02  1.615215091440206E+01  4.114654853836082E+02  3.658596557201494E+20  1.494869982217451E+19
  0.000000000000000E+00  2.025773320043665E+00 -4.634711495257561E-01  5.411071024224027E+00  7.050442999085527E+00  2.350147666361711E+00  2.350147666361711E+00  7.050442999085135E+00  3.907985046680551E-13  3.000000000000166E+00  3.971034144299162E+02  1.730677012251321E+01  4.144101845524294E+02  3.675451762909841E+20  1.601854742256137E+19
  0.000000000000000E+00  2.028179145011372E+00 -4.599254971220542E-01  5.418124464768277E+00  6.943915403308201E+00  2.314638467769293E+00  2.314638467769293E+00  6.943915403307882E+00  3.179678742526448E-13  3.000000000000137E+00  3.769472219282158E+02  1.622914480226181E+01  3.931763667304775E+02  3.489243308641768E+20  1.502264285610102E+19
  0.000000000000000E+00  2.030552453988148E+00 -4.563581653513932E-01  5.425187565909193E+00  6.851307694199369E+00  2.283769231399688E+00  2.283769231399688E+00  6.851307694199063E+00  3.064215547965432E-13  3.000000000000134E+00  3.353181527843576E+02  1.290946306732705E+01  3.482276158516846E+02  3.104380290019678E+20  1.195159950875662E+19
  0.000000000000000E+00  2.032843516343924E+00 -4.528670227140202E-01  5.432085999070731E+00  6.771192362181433E+00  2.257064120727047E+00  2.257064120727047E+00  6.771192362181141E+00  2.913225216616411E-13  3.000000000000129E+00  3.429219348994443E+02  1.346592951680108E+01  3.563878644162453E+02  3.175338944679247E+20  1.246898669037970E+19
  0.000000000000000E+00  2.035134578699700E+00 -4.493758800766471E-01  5.439010909132333E+00  6.685083441437792E+00  2.228361147145861E+00  2.228361147145861E+00  6.685083441437584E+00  2.078337502098293E-13  3.000000000000093E+00  3.505695434522969E+02  1.490412645168890E+01  3.654736699039858E+02  3.246686486579827E+20  1.380297485869869E+19
  0.000000000000000E+00  2.037425641055477E+00 -4.458847374392740E-01  5.445961780882643E+00  6.587610977306029E+00  2.195870325768637E+00  2.195870325768637E+00  6.587610977305911E+00  1.172395514004165E-13  3.000000000000053E+00  3.582278438274327E+02  1.722702758352948E+01  3.754548714109621E+02  3.318151615667771E+20  1.595685271102988E+19
  0.000000000000000E+00  2.039716703411252E+00 -4.423935948019010E-01  5.452938085206945E+00  6.473405015123723E+00  2.157801671707883E+00  2.157801671707883E+00  6.473405015123648E+00  7.549516567451064E-14  3.000000000000035E+00  3.658605874078496E+02  2.043760662386126E+01  3.862981940317109E+02  3.389437234942908E+20  1.893398394585995E+19
