# length                 R                      Z                      theta_geo              Phi                    T_e                    Te_float               Phi_float              Phi_error              Phi_Te_ratio           vparB_norm             vExB_norm              vflow_norm             partF_vpar             partF_ExB              
# time step #000500,  t_now =   1.411010E+02
  0.000000000000000E+00  1.701905492677273E+00 -8.637652075500609E-01  4.774555720301228E+00  2.842348451111051E+01  9.474494837046299E+00  9.474494837046299E+00  2.842348451113889E+01 -2.838973500729480E-11  2.999999999997003E+00  6.383502756631580E+02  5.044476952588623E+01  6.887950451890441E+02  6.076424342060971E+20  4.801812377355277E+19
  0.000000000000000E+00  1.703342391973384E+00 -8.618385792101179E-01  4.776386900080944E+00  2.817686184154251E+01  9.392287280544418E+00  9.392287280544418E+00  2.817686184163325E+01 -9.074341278392239E-11  2.999999999990339E+00  7.677784740160888E+02  6.625481799090792E+01  8.340332920069967E+02  7.304257871137313E+20  6.303149830177685E+19
  0.000000000000000E+00  1.704844139320008E+00 -8.599583466309089E-01  4.778298812230315E+00  2.787436401210033E+01  9.291454670751136E+00  9.291454670751138E+00  2.787436401225342E+01 -1.530935378468712E-10  2.999999999983523E+00  8.310769779059367E+02  7.706594383318576E+01  9.081429217391224E+02  7.901125139203473E+20  7.326730042878703E+19
  0.000000000000000E+00  1.706370002863504E+00 -8.580994787276999E-01  4.780245527481805E+00  2.753723192508953E+01  9.179077308423652E+00  9.179077308423652E+00  2.753723192527096E+01 -1.814299821489840E-10  2.999999999980234E+00  8.318397218332328E+02  8.301765159462464E+01  9.148573734278575E+02  7.903453603856811E+20  7.887651195993324E+19
  0.000000000000000E+00  1.707973438904555E+00 -8.561466221356048E-01  4.782299881031538E+00  2.715309335256419E+01  9.051031117572371E+00  9.051031117572370E+00  2.715309335271711E+01 -1.529265603039676E-10  2.999999999983104E+00  8.198271714621703E+02  9.116083783125417E+01  9.109880092934244E+02  7.785224342529927E+20  8.656794974281372E+19
  0.000000000000000E+00  1.709576874945606E+00 -8.541937655435098E-01  4.784363201217512E+00  2.673957344682795E+01  8.913191148972725E+00  8.913191148972725E+00  2.673957344691818E+01 -9.022826930049632E-11  2.999999999989877E+00  8.081298168586827E+02  9.654972033528227E+01  9.046795371939651E+02  7.670821859055529E+20  9.164563536492955E+19
  0.000000000000000E+00  1.711180310986657E+00 -8.522409089514147E-01  4.786435529189371E+00  2.630883873602598E+01  8.769612912017834E+00  8.769612912017834E+00  2.630883873605350E+01 -2.752642558334628E-11  2.999999999996861E+00  7.967384400929475E+02  9.917650659809779E+01  8.959149466910453E+02  7.560059953482427E+20  9.410620827722274E+19
  0.000000000000000E+00  1.712783747027708E+00 -8.502880523593196E-01  4.788516906147353E+00  2.587305574830344E+01  8.624351916100821E+00  8.624351916100821E+00  2.587305574830247E+01  9.698908343125368E-13  3.000000000000113E+00  7.856440154093568E+02  9.903340411107961E+01  8.846774195204364E+02  7.452759561909073E+20  9.394485733499594E+19
  0.000000000000000E+00  1.714417675110815E+00 -8.482980589037572E-01  4.790647215445816E+00  2.543273272968737E+01  8.477577576562187E+00  8.477577576562187E+00  2.543273272968656E+01  8.135714324453147E-13  3.000000000000096E+00  7.746145083563612E+02  9.806542310822772E+01  8.726799314645890E+02  7.346572908922654E+20  9.300687928472198E+19
  0.000000000000000E+00  1.716051603193922E+00 -8.463080654481947E-01  4.792787007688942E+00  2.499826127397639E+01  8.332753757991970E+00  8.332753757991970E+00  2.499826127397591E+01  4.725109192804666E-13  3.000000000000056E+00  7.638549833948437E+02  9.659820205811944E+01  8.604531854529631E+02  7.243359042125424E+20  9.160056235033544E+19
  0.000000000000000E+00  1.717685531277029E+00 -8.443180719926322E-01  4.794936326610800E+00  2.457185884914500E+01  8.190619616381625E+00  8.190619616381625E+00  2.457185884914488E+01  1.207922650792170E-13  3.000000000000015E+00  7.533765730854115E+02  9.463032070034298E+01  8.480068937857544E+02  7.143127815748211E+20  8.972358580775241E+19
  0.000000000000000E+00  1.719319459360136E+00 -8.423280785370698E-01  4.797095215983668E+00  2.415574292316774E+01  8.051914307722589E+00  8.051914307722589E+00  2.415574292316777E+01 -3.197442310920451E-14  2.999999999999996E+00  7.431900684465688E+02  9.216035877448248E+01  8.353504272210513E+02  7.045890868834578E+20  8.737358825514628E+19
  0.000000000000000E+00  1.720984034299242E+00 -8.403007596670649E-01  4.799304485401471E+00  2.374298103489438E+01  7.914327011631493E+00  7.914327011631493E+00  2.374298103489448E+01 -9.947598300641403E-14  2.999999999999988E+00  7.330516550889854E+02  8.995933846970603E+01  8.230109935586916E+02  6.949236254433009E+20  8.528030623470921E+19
  0.000000000000000E+00  1.722648609238348E+00 -8.382734407970599E-01  4.801523779468334E+00  2.334072493836586E+01  7.780241646122039E+00  7.780241646122039E+00  2.334072493836612E+01 -2.629008122312371E-13  2.999999999999967E+00  7.230955057062469E+02  8.769642186967687E+01  8.107919275759236E+02  6.854404924445942E+20  8.312965316147297E+19
  0.000000000000000E+00  1.724313184177453E+00 -8.362461219270551E-01  4.803753144559686E+00  2.294923472605755E+01  7.649744908685988E+00  7.649744908685987E+00  2.294923472605796E+01 -4.121147867408581E-13  2.999999999999946E+00  7.133383407426560E+02  8.537144238843339E+01  7.987097831310895E+02  6.761540365917901E+20  8.092127127290819E+19
  0.000000000000000E+00  1.725977759116559E+00 -8.342188030570501E-01  4.805992627072374E+00  2.256877049044481E+01  7.522923496815096E+00  7.522923496815096E+00  2.256877049044529E+01 -4.867217739956686E-13  2.999999999999935E+00  7.037963998909776E+02  8.298423344000382E+01  7.867806333309813E+02  6.670782210838411E+20  7.865481384920284E+19
  0.000000000000000E+00  1.727673828082576E+00 -8.321531269863269E-01  4.808284935362911E+00  2.219228353359058E+01  7.397427844530342E+00  7.397427844530342E+00  2.219228353359103E+01 -4.511946372076636E-13  2.999999999999940E+00  6.942786458787813E+02  8.069191168950772E+01  7.749705575682890E+02  6.580340148592695E+20  7.647941202124646E+19
  0.000000000000000E+00  1.729369897048593E+00 -8.300874509156037E-01  4.810587844837915E+00  2.182663856591670E+01  7.275546188639019E+00  7.275546188639019E+00  2.182663856591706E+01 -3.659295089164516E-13  2.999999999999950E+00  6.849734025399611E+02  7.842699196422176E+01  7.634003945041827E+02  6.492040412995207E+20  7.433152870073292E+19
  0.000000000000000E+00  1.731065966014610E+00 -8.280217748448805E-01  4.812901404611838E+00  2.147168829881130E+01  7.157229432937192E+00  7.157229432937192E+00  2.147168829881158E+01 -2.806643806252396E-13  2.999999999999961E+00  6.759233094019407E+02  7.618956860065047E+01  7.521128780025912E+02  6.406288189961484E+20  7.221120010737213E+19
  0.000000000000000E+00  1.732762034980627E+00 -8.259560987741572E-01  4.815225663798405E+00  2.112728544366251E+01  7.042428481220917E+00  7.042428481220917E+00  2.112728544366276E+01 -2.486899575160351E-13  2.999999999999965E+00  6.671698430353798E+02  7.397973593530473E+01  7.411495789706845E+02  6.323477587216960E+20  7.011845738811680E+19
  0.000000000000000E+00  1.734490432241502E+00 -8.238510272831140E-01  4.817605286001902E+00  2.078688580911209E+01  6.928961936370792E+00  6.928961936370790E+00  2.078688580911237E+01 -2.877698079828406E-13  2.999999999999959E+00  6.584869167552228E+02  7.181405765225573E+01  7.303009744074785E+02  6.241458570815946E+20  6.806884908927644E+19
  0.000000000000000E+00  1.736218813741427E+00 -8.217459428513526E-01  4.819996104876664E+00  2.045682259042319E+01  6.818940863474519E+00  6.818940863474519E+00  2.045682259042356E+01 -3.730349362740526E-13  2.999999999999945E+00  6.500378905433465E+02  6.969381399068629E+01  7.197317045340328E+02  6.161745216356642E+20  6.606315281218592E+19
  0.000000000000000E+00  1.737947188425979E+00 -8.196408528237521E-01  4.822398182349845E+00  2.013686311798551E+01  6.712287705995324E+00  6.712287705995324E+00  2.013686311798598E+01 -4.654054919228656E-13  2.999999999999930E+00  6.418337709183168E+02  6.761915438290168E+01  7.094529253012184E+02  6.084415911739067E+20  6.410118593121324E+19
  0.000000000000000E+00  1.739675565240733E+00 -8.175357645451917E-01  4.824811580316519E+00  1.982677472218879E+01  6.608924907396431E+00  6.608924907396431E+00  1.982677472218930E+01 -5.009326287108706E-13  2.999999999999924E+00  6.338852550478292E+02  6.559022821125417E+01  6.994754832590835E+02  6.009547477264428E+20  6.218279843887505E+19
  0.000000000000000E+00  1.741437640866822E+00 -8.153896409832312E-01  4.827283737030744E+00  1.952052615340869E+01  6.506842051136344E+00  6.506842051136344E+00  1.952052615340903E+01 -3.410605131648481E-13  2.999999999999948E+00  6.259784312666176E+02  6.358543936964661E+01  6.895638706362641E+02  5.935100617964171E+20  6.028737759106211E+19
  0.000000000000000E+00  1.743199716492910E+00 -8.132435174212707E-01  4.829767766277144E+00  1.922395013236320E+01  6.407983377454396E+00  6.407983377454396E+00  1.922395013236319E+01  7.105427357601002E-15  3.000000000000001E+00  6.182371905969325E+02  6.163730812068619E+01  6.798744987176186E+02  5.862236723721227E+20  5.844560901739450E+19
  0.000000000000000E+00  1.744961792118999E+00 -8.110973938593101E-01  4.832263722911733E+00  1.893675855506628E+01  6.312252851688638E+00  6.312252851688638E+00  1.893675855506591E+01  3.623767952376511E-13  3.000000000000057E+00  6.106829563275041E+02  5.974601898844831E+01  6.704289753159525E+02  5.791161615084435E+20  5.665768926985599E+19
  0.000000000000000E+00  1.746723867745088E+00 -8.089512702973497E-01  4.834771661724127E+00  1.865866331753190E+01  6.219554439177125E+00  6.219554439177125E+00  1.865866331753138E+01  5.222489107836736E-13  3.000000000000083E+00  6.033365737256588E+02  5.791175649701297E+01  6.612483302226717E+02  5.722075599067956E+20  5.492381254205248E+19
  0.000000000000000E+00  1.748521631438972E+00 -8.067616803812528E-01  4.837342800312216E+00  1.838397728618884E+01  6.127992428729464E+00  6.127992428729464E+00  1.838397728618840E+01  4.440892098500626E-13  3.000000000000073E+00  5.960165639739683E+02  5.611338110257288E+01  6.521299450765413E+02  5.653284466225553E+20  5.322417612347178E+19
  0.000000000000000E+00  1.750319395132857E+00 -8.045720904651559E-01  4.839926526320821E+00  1.811808707160604E+01  6.039362357201922E+00  6.039362357201922E+00  1.811808707160577E+01  2.735589532676386E-13  3.000000000000045E+00  5.888516392052832E+02  5.437439863502051E+01  6.432260378403038E+02  5.586003334333181E+20  5.158100136861451E+19
  0.000000000000000E+00  1.752117158826742E+00 -8.023825005490591E-01  4.842522897662003E+00  1.786068855527261E+01  5.953562851757501E+00  5.953562851757501E+00  1.786068855527250E+01  1.101341240428155E-13  3.000000000000018E+00  5.818709879671313E+02  5.269500387537524E+01  6.345659918425066E+02  5.520499568416168E+20  4.999437197720018E+19
  0.000000000000000E+00  1.753914922520627E+00 -8.001929106329622E-01  4.845131972134116E+00  1.761147761867768E+01  5.870492539559215E+00  5.870492539559215E+00  1.761147761867765E+01  2.842170943040401E-14  3.000000000000005E+00  5.751030384170397E+02  5.107539160465485E+01  6.261784300216946E+02  5.457033937858148E+20  4.846438407683753E+19
  0.000000000000000E+00  1.755750389479185E+00 -7.979573999496291E-01  4.847808930396686E+00  1.736517671015507E+01  5.788392236718352E+00  5.788392236718352E+00  1.736517671015506E+01  7.105427357601002E-15  3.000000000000002E+00  5.683872724393350E+02  4.947953656042424E+01  6.178668089997592E+02  5.394080708733027E+20  4.695682443630391E+19
  0.000000000000000E+00  1.757585856437744E+00 -7.957218892662958E-01  4.850499251555223E+00  1.712681778439023E+01  5.708939261463424E+00  5.708939261463424E+00  1.712681778439028E+01 -4.618527782440651E-14  2.999999999999992E+00  5.618392396462232E+02  4.793507418693829E+01  6.097743138331615E+02  5.332703244476202E+20  4.549762772031609E+19
  0.000000000000000E+00  1.759421323396302E+00 -7.934863785829626E-01  4.853202996680957E+00  1.689613258303219E+01  5.632044194344093E+00  5.632044194344092E+00  1.689613258303228E+01 -9.237055564881302E-14  2.999999999999984E+00  5.554860357615103E+02  4.644217629759591E+01  6.019282120591062E+02  5.273152688635112E+20  4.408692047028822E+19
  0.000000000000000E+00  1.761256790354861E+00 -7.912508678996294E-01  4.855920226671023E+00  1.667285284772995E+01  5.557617615910020E+00  5.557617615910020E+00  1.667285284773006E+01 -1.136868377216160E-13  2.999999999999979E+00  5.493540771553786E+02  4.500101470579369E+01  5.943550918611724E+02  5.215674181868101E+20  4.272483637042156E+19
  0.000000000000000E+00  1.763133172592358E+00 -7.889655355389665E-01  4.858712027994097E+00  1.645196941089185E+01  5.483989803635295E+00  5.483989803635295E+00  1.645196941090588E+01 -1.402966631758318E-11  2.999999999997441E+00  5.432939907079951E+02  4.358111022049045E+01  5.868751009284856E+02  5.158875195860923E+20  4.138266065331992E+19
  0.000000000000000E+00  1.765009564362737E+00 -7.866802110053257E-01  4.861518060667037E+00  1.623827986728868E+01  5.412759955777783E+00  5.412759955777783E+00  1.623827986733335E+01 -4.466826908355870E-11  2.999999999991747E+00  5.373744205291579E+02  4.220752758664118E+01  5.795819481157990E+02  5.103398096936147E+20  4.008412156089160E+19
  0.000000000000000E+00  1.766885963532069E+00 -7.843948925466784E-01  4.864338386707803E+00  1.603153799846973E+01  5.343845999515016E+00  5.343845999515016E+00  1.603153799854505E+01 -7.532108270424942E-11  2.999999999985905E+00  5.316135832502141E+02  4.088042443090850E+01  5.724940076811225E+02  5.049406761137934E+20  3.882931099269172E+19
  0.000000000000000E+00  1.768762367966425E+00 -7.821095784109959E-01  4.867173067886516E+00  1.583149758598428E+01  5.277165862024528E+00  5.277165862024528E+00  1.583149758607359E+01 -8.930811645768699E-11  2.999999999983077E+00  5.260292542372562E+02  3.959995838778750E+01  5.656292126250437E+02  4.997061382337078E+20  3.761833038900083E+19
  0.000000000000000E+00  1.770682983952603E+00 -7.797704220658306E-01  4.870089465665417E+00  1.563343005128502E+01  5.211143350453478E+00  5.211143350453478E+00  1.563343005136043E+01 -7.540990054621943E-11  2.999999999985529E+00  5.204567733999464E+02  3.833583403695163E+01  5.587926074368980E+02  4.944788637858317E+20  3.642235172200760E+19
  0.000000000000000E+00  1.772603599938781E+00 -7.774312657206651E-01  4.873021031982917E+00  1.544188419866775E+01  5.147294732904162E+00  5.147294732904162E+00  1.544188419871249E+01 -4.473932335713471E-11  2.999999999991308E+00  5.150230418687332E+02  3.711585752012743E+01  5.521388993888606E+02  4.893740135660985E+20  3.526742433827197E+19
  0.000000000000000E+00  1.774524215924959E+00 -7.750921093754997E-01  4.875967834704819E+00  1.525662158523422E+01  5.085540528416089E+00  5.085540528416089E+00  1.525662158524827E+01 -1.404387717229838E-11  2.999999999997239E+00  5.097623969312305E+02  3.594018155699959E+01  5.457025784882301E+02  4.844215977930361E+20  3.415355914760083E+19
  0.000000000000000E+00  1.776444831911138E+00 -7.727529530303343E-01  4.878929941345715E+00  1.507740376808622E+01  5.025801256028767E+00  5.025801256028767E+00  1.507740376808630E+01 -8.171241461241152E-14  2.999999999999984E+00  5.047083976868554E+02  3.480895886725251E+01  5.395173565541080E+02  4.796510011030329E+20  3.308078891604064E+19
  0.000000000000000E+00  1.778413745139748E+00 -7.703549745146244E-01  4.881982491632449E+00  1.489970579319125E+01  4.966568597730443E+00  4.966568597730443E+00  1.489970579319133E+01 -8.171241461241152E-14  2.999999999999984E+00  4.997031843870803E+02  3.369405587983093E+01  5.333972402669112E+02  4.749104683235584E+20  3.202232916974057E+19
  0.000000000000000E+00  1.780382658368359E+00 -7.679569959989145E-01  4.885051267674086E+00  1.472787613595466E+01  4.909292045318244E+00  4.909292045318244E+00  1.472787613595473E+01 -7.283063041541027E-14  2.999999999999985E+00  4.948383490402986E+02  3.262032897284114E+01  5.274586780131398E+02  4.702871393739696E+20  3.100188420688863E+19
  0.000000000000000E+00  1.782351571596970E+00 -7.655590174832045E-01  4.888136340924453E+00  1.456168827720993E+01  4.853896092403335E+00  4.853896092403335E+00  1.456168827721001E+01 -7.815970093361102E-14  2.999999999999984E+00  4.901342169116623E+02  3.158792322896607E+01  5.217221401406284E+02  4.658024100761490E+20  3.001979919309458E+19
  0.000000000000000E+00  1.784320484825580E+00 -7.631610389674947E-01  4.891237782357410E+00  1.440091569779055E+01  4.800305232596875E+00  4.800305232596875E+00  1.440091569779063E+01 -7.993605777301127E-14  2.999999999999983E+00  4.856106889064516E+02  3.059698373088975E+01  5.162076726373414E+02  4.614771812746751E+20  2.907639829641012E+19
  0.000000000000000E+00  1.786342515702084E+00 -7.606983674137163E-01  4.894440005477460E+00  1.424117983247376E+01  4.747059944157930E+00  4.747059944157930E+00  1.424117983247379E+01 -3.552713678800501E-14  2.999999999999992E+00  4.811196948022659E+02  2.963131966470734E+01  5.107510144669732E+02  4.571732305559710E+20  2.815649885693918E+19
  0.000000000000000E+00  1.788364546578587E+00 -7.582356958599379E-01  4.897659641926843E+00  1.408663331330896E+01  4.695544437769633E+00  4.695544437769633E+00  1.408663331330890E+01  6.217248937900877E-14  3.000000000000013E+00  4.767526588673221E+02  2.870658185812466E+01  5.054592407254468E+02  4.529826515244331E+20  2.727532468762871E+19
  0.000000000000000E+00  1.790386577455091E+00 -7.557730243061594E-01  4.900896766833977E+00  1.393704740424157E+01  4.645682468080468E+00  4.645682468080469E+00  1.393704740424141E+01  1.616484723854228E-13  3.000000000000035E+00  4.725413587552146E+02  2.782291681371593E+01  5.003642755689305E+02  4.489389608529161E+20  2.643322352809592E+19
  0.000000000000000E+00  1.792408608331594E+00 -7.533103527523810E-01  4.904151454679550E+00  1.379219336921697E+01  4.597397789738920E+00  4.597397789738920E+00  1.379219336921676E+01  2.025046796916286E-13  3.000000000000044E+00  4.685169645146487E+02  2.698047103405316E+01  4.954974355487018E+02  4.450749668354832E+20  2.563051748430653E+19
  0.000000000000000E+00  1.794488949165123E+00 -7.507766643441435E-01  4.907518406713082E+00  1.364786802230896E+01  4.549289340769598E+00  4.549289340769598E+00  1.364786802230880E+01  1.669775429036235E-13  3.000000000000037E+00  4.645468207088242E+02  2.615118101540816E+01  4.906980017242323E+02  4.412672731589305E+20  2.484068305310340E+19
  0.000000000000000E+00  1.796569289998652E+00 -7.482429759359059E-01  4.910904106933217E+00  1.350813417921511E+01  4.502711393071673E+00  4.502711393071673E+00  1.350813417921502E+01  9.059419880941277E-14  3.000000000000020E+00  4.607064848462554E+02  2.534999563390731E+01  4.860564804801627E+02  4.375917124589508E+20  2.407812428333911E+19
  0.000000000000000E+00  1.798649630832180E+00 -7.457092875276685E-01  4.914308634099260E+00  1.337282858436435E+01  4.457609528121444E+00  4.457609528121444E+00  1.337282858436433E+01  1.421085471520200E-14  3.000000000000003E+00  4.570223678287614E+02  2.457701945269523E+01  4.815993872814567E+02  4.340752231672370E+20  2.334300453257340E+19
  0.000000000000000E+00  1.800729971665709E+00 -7.431755991194310E-01  4.917732066103080E+00  1.324178798218563E+01  4.413929327395216E+00  4.413929327395216E+00  1.324178798218565E+01 -1.953992523340276E-14  2.999999999999996E+00  4.535204473366701E+02  2.383235703491603E+01  4.773528043715862E+02  4.307442797467611E+20  2.263547658315804E+19
  0.000000000000000E+00  1.802874807128356E+00 -7.405633614217908E-01  4.921281505667810E+00  1.311098359160259E+01  4.370327863867534E+00  4.370327863867534E+00  1.311098359160260E+01 -8.881784197001252E-15  2.999999999999998E+00  4.500695659639304E+02  2.309090598057348E+01  4.731604719445039E+02  4.274762685390798E+20  2.193175249390967E+19
  0.000000000000000E+00  1.805019642591003E+00 -7.379511237241505E-01  4.924851205563585E+00  1.298440110125259E+01  4.328133700417527E+00  4.328133700417527E+00  1.298440110125258E+01  8.881784197001252E-15  3.000000000000002E+00  4.467442886052401E+02  2.237202634725578E+01  4.691163149524958E+02  4.243422612069057E+20  2.125017933103048E+19
  0.000000000000000E+00  1.807164478053649E+00 -7.353388860265104E-01  4.928441247999539E+00  1.286190468970834E+01  4.287301563236101E+00  4.287301563236102E+00  1.286190468970830E+01  3.552713678800501E-14  3.000000000000008E+00  4.435760207891287E+02  2.167580512688300E+01  4.652518259160117E+02  4.213715093607428E+20  2.059075850555505E+19
  0.000000000000000E+00  1.809309313516296E+00 -7.327266483288701E-01  4.932051714026944E+00  1.274335853554253E+01  4.247786178514162E+00  4.247786178514162E+00  1.274335853554249E+01  4.263256414560601E-14  3.000000000000010E+00  4.405957422045587E+02  2.100232931137510E+01  4.615980715159338E+02  4.185929075592555E+20  1.995349761660615E+19
  0.000000000000000E+00  1.811524838691523E+00 -7.300283162266681E-01  4.935802703288390E+00  1.262490571094587E+01  4.208301903648604E+00  4.208301903648604E+00  1.262490571094581E+01  5.861977570020827E-14  3.000000000000014E+00  4.376790885855461E+02  2.033023102242440E+01  4.580093196079706E+02  4.158896426541479E+20  1.931810939909634E+19
  0.000000000000000E+00  1.813740363866751E+00 -7.273299841244658E-01  4.939575656359708E+00  1.251040115681481E+01  4.170133718938238E+00  4.170133718938238E+00  1.251040115681472E+01  9.237055564881302E-14  3.000000000000022E+00  4.348888279934148E+02  1.967361969832762E+01  4.545624476917424E+02  4.133166469485592E+20  1.869773147443794E+19
  0.000000000000000E+00  1.815955889041978E+00 -7.246316520222637E-01  4.943370658355906E+00  1.239974649803908E+01  4.133248832679649E+00  4.133248832679649E+00  1.239974649803895E+01  1.314504061156185E-13  3.000000000000032E+00  4.322505569953460E+02  1.903255834710766E+01  4.512831153424536E+02  4.108946525753146E+20  1.809222989558440E+19
  0.000000000000000E+00  1.818171414217206E+00 -7.219333199200616E-01  4.947187792849279E+00  1.229284335950841E+01  4.097614453169421E+00  4.097614453169421E+00  1.229284335950827E+01  1.456612608308205E-13  3.000000000000036E+00  4.297896138776305E+02  1.840710997678859E+01  4.481967238544190E+02  4.086442677035831E+20  1.750149313553618E+19
  0.000000000000000E+00  1.820464505676177E+00 -7.191405183007392E-01  4.951161962186508E+00  1.218605524337426E+01  4.062018414458041E+00  4.062018414458041E+00  1.218605524337412E+01  1.385558334732195E-13  3.000000000000034E+00  4.273880878725951E+02  1.777171352791391E+01  4.451598014005090E+02  4.064518083692866E+20  1.690113811359854E+19
  0.000000000000000E+00  1.822757597135147E+00 -7.163477166814171E-01  4.955160017688374E+00  1.208310880645007E+01  4.027702935483317E+00  4.027702935483317E+00  1.208310880644995E+01  1.172395514004165E-13  3.000000000000029E+00  4.251117052528080E+02  1.714962918103054E+01  4.422613344338386E+02  4.043719117589236E+20  1.631295551781125E+19
  0.000000000000000E+00  1.825050688594117E+00 -7.135549150620947E-01  4.959182046380741E+00  1.198391582963262E+01  3.994638609877509E+00  3.994638609877508E+00  1.198391582963252E+01  9.769962616701378E-14  3.000000000000024E+00  4.230049294349651E+02  1.654091343936614E+01  4.395458428743312E+02  4.024435469795127E+20  1.573689432818548E+19
  0.000000000000000E+00  1.827343780053088E+00 -7.107621134427724E-01  4.963228133233760E+00  1.188838809381870E+01  3.962796031272871E+00  3.962796031272871E+00  1.188838809381862E+01  8.704148513061227E-14  3.000000000000022E+00  4.211119691517522E+02  1.594562280615003E+01  4.370575919579022E+02  4.007055247179665E+20  1.517292221915116E+19
  0.000000000000000E+00  1.829721161894745E+00 -7.078666528927131E-01  4.967448437218664E+00  1.179309141703185E+01  3.931030472343930E+00  3.931030472343930E+00  1.179309141703179E+01  6.394884621840902E-14  3.000000000000016E+00  4.193462689738845E+02  1.535464861426501E+01  4.347009175881495E+02  3.990748044627922E+20  1.461239516528118E+19
  0.000000000000000E+00  1.832098543736401E+00 -7.049711923426539E-01  4.971694779382689E+00  1.170144813768065E+01  3.900482712560211E+00  3.900482712560211E+00  1.170144813768063E+01  2.131628207280301E-14  3.000000000000005E+00  4.177464291916497E+02  1.478494264938635E+01  4.325313718410360E+02  3.975857979362494E+20  1.407141464278363E+19
  0.000000000000000E+00  1.834475925578058E+00 -7.020757317925947E-01  4.975967246887686E+00  1.161331932568904E+01  3.871106441896356E+00  3.871106441896356E+00  1.161331932568907E+01 -2.842170943040401E-14  2.999999999999993E+00  4.163452415572036E+02  1.423659389448503E+01  4.305818354516886E+02  3.962701482240306E+20  1.355014206880949E+19
  0.000000000000000E+00  1.836853307419715E+00 -6.991802712425355E-01  4.980265924156151E+00  1.152856605098096E+01  3.842855350327001E+00  3.842855350327001E+00  1.152856605098101E+01 -4.973799150320701E-14  2.999999999999988E+00  4.151755476979494E+02  1.370969133253093E+01  4.288852390304803E+02  3.951595066620524E+20  1.304873298413353E+19
  0.000000000000000E+00  1.839321139245023E+00 -6.961746498614186E-01  4.984755960972772E+00  1.144397920398976E+01  3.814659734663269E+00  3.814659734663269E+00  1.144397920398981E+01 -4.973799150320701E-14  2.999999999999987E+00  4.141660660940246E+02  1.319506815565651E+01  4.273611342496811E+02  3.941868220235296E+20  1.255854211262518E+19
  0.000000000000000E+00  1.841788971070332E+00 -6.931690284803019E-01  4.989274415652318E+00  1.136266963776685E+01  3.787556545922300E+00  3.787556545922300E+00  1.136266963776690E+01 -4.796163466380676E-14  2.999999999999988E+00  4.133221892544285E+02  1.270215250276144E+01  4.260243417571899E+02  3.933599620587759E+20  1.208867647673114E+19
  0.000000000000000E+00  1.844256802895641E+00 -6.901634070991852E-01  4.993821372581841E+00  1.128449213773113E+01  3.761497379243723E+00  3.761497379243723E+00  1.128449213773117E+01 -4.440892098500626E-14  2.999999999999988E+00  4.126801485413707E+02  1.223103738196314E+01  4.249111859233337E+02  3.927160797125952E+20  1.163934119060549E+19
  0.000000000000000E+00  1.846724634720950E+00 -6.871577857180685E-01  4.998396912502119E+00  1.120930148930145E+01  3.736433829767166E+00  3.736433829767166E+00  1.120930148930150E+01 -4.618527782440651E-14  2.999999999999988E+00  4.122764373375944E+02  1.178181580137827E+01  4.240582531389727E+02  3.922925218621702E+20  1.121072613968857E+19
  0.000000000000000E+00  1.849288244979597E+00 -6.840355138812201E-01  5.003180383646932E+00  1.113419582775230E+01  3.711398609251056E+00  3.711398609251056E+00  1.113419582775317E+01 -8.757439218243235E-13  2.999999999999765E+00  4.120722505089830E+02  1.133802531852886E+01  4.234102758275118E+02  3.920548788704893E+20  1.078725426765778E+19
  0.000000000000000E+00  1.851851855238244E+00 -6.809132420443716E-01  5.007994864360858E+00  1.106202888362538E+01  3.687342961209358E+00  3.687342961209358E+00  1.106202888362807E+01 -2.694733325370180E-12  2.999999999999269E+00  4.120404669039291E+02  1.090810258949360E+01  4.229485694934227E+02  3.919819096718790E+20  1.037708484327926E+19
  0.000000000000000E+00  1.854415465496891E+00 -6.777909702075232E-01  5.012840431792569E+00  1.099270246327566E+01  3.664234154426726E+00  3.664234154426726E+00  1.099270246328018E+01 -4.520828156273637E-12  2.999999999998766E+00  4.122161608536663E+02  1.049211050606989E+01  4.227082713597363E+02  3.921077750281338E+20  9.980293100019499E+18
  0.000000000000000E+00  1.856979075755538E+00 -6.746686983706748E-01  5.017717158251045E+00  1.092611837305809E+01  3.642039457687814E+00  3.642039457687814E+00  1.092611837306344E+01 -5.350386800273554E-12  2.999999999998531E+00  4.126349050502635E+02  1.009011196005563E+01  4.227250170103190E+02  3.924671005905395E+20  9.596951050746866E+18
  0.000000000000000E+00  1.859641461072044E+00 -6.714260919389442E-01  5.022814853747442E+00  1.085980695218964E+01  3.619935650731377E+00  3.619935650731377E+00  1.085980695219413E+01 -4.490630090003833E-12  2.999999999998760E+00  4.132397870989635E+02  9.674376505037717E+00  4.229141636040013E+02  3.930028647655242E+20  9.200608944243742E+18
  0.000000000000000E+00  1.862303821890504E+00 -6.681834653927995E-01  5.027946273478729E+00  1.079634368243451E+01  3.598781227479037E+00  3.598781227479037E+00  1.079634368243711E+01 -2.602362769721367E-12  2.999999999999277E+00  4.140218103508000E+02  9.268378224097669E+00  4.232901885748977E+02  3.937036091291624E+20  8.813530752183325E+18
